longitude,latitude,zone
11.73155839,45.91895087,E
11.42067648,45.78633484,E
11.60516387,45.79833785,F
11.3431958,45.61412912,E
11.48766249,45.58544915,E
11.47891333,45.53185379,E
11.22603326,45.61942225,E
11.54876502,45.63568959,E
11.70971745,45.93996639,F
11.54622632,45.74045266,E
11.63075604,45.89624973,F
11.54916365,45.89236675,F
11.34144585,45.46024868,E
11.4400832,45.58871037,E
11.69881754,45.47536152,E
11.65897872,45.5162254,E
11.44151256,45.62964307,E
11.2732358,45.82422328,F
11.26972979,45.91614794,F
11.6070214,45.4787581,E
11.3874321,45.38882824,E
11.52285737,45.75313291,E
11.57676483,45.78627131,F
11.40443548,45.65864175,E
11.43028802,45.69239216,E
11.65594798,45.74739086,E
11.60608269,45.71564268,E
11.61222518,45.73374116,E
11.38584039,45.45758965,E
11.40733711,45.5058177,E
11.56163342,45.66394881,E
11.36141421,45.66036987,E
11.67286172,45.4435153,E
11.6740893,45.4360794,E
11.45789904,45.56075624,E
11.58046801,45.59526268,E
11.36221682,45.48964758,E
11.55056209,45.42020941,E
11.8011807,45.77897016,E
11.59156379,45.42525542,E
11.28793126,45.55947576,F
11.67925055,45.72461246,E
11.54046115,45.29090677,E
11.46648317,45.35159051,E
11.30587602,45.90852413,E
11.62485617,45.73872318,E
11.43021106,45.75878286,E
11.26119293,45.7903879,F
11.72905121,45.7989028,E
11.67925911,45.6491244,E
11.62502675,45.57305624,E
11.22602664,45.70511802,E
11.47829848,45.86856467,F
11.77070358,45.77455276,E
11.76154737,45.72476307,E
11.79989962,45.70506862,E
11.40041599,45.86389841,F
11.56575973,45.75846117,E
11.60278141,45.66132289,E
11.6894689,45.84109352,E
11.25814473,45.58730477,E
11.38872662,45.73769126,E
11.37618523,45.6817516,E
11.52618688,45.70807199,E
11.40501801,45.40713279,E
11.64427868,45.69774909,E
11.3569363,45.71305838,E
11.71799623,45.81691835,E
11.50993774,45.35856611,E
11.44311405,45.52658981,E
11.7043846,45.68743489,E
11.47834926,45.70731095,E
11.34624499,45.85817388,F
11.30659415,45.71663937,E
11.61629167,45.51956158,E
11.37421844,45.56514048,E
11.29947777,45.64537815,E
11.36335101,45.883245,E
11.25985618,45.74179583,E
11.65762256,45.86064391,E
11.3661874,45.78864682,E
11.54597109,45.54749699,E
11.53399082,45.40228544,E
11.49358505,45.65498251,E
11.45407587,45.72061342,E
11.36889383,45.47543474,E
11.50265841,45.4279979,E
11.5214291,45.73361151,E
12.03334539,46.28146762,F
11.909106,45.90803048,F
12.02054508,46.40628388,F
11.75713827,45.98441935,F
12.44484194,46.5502226,F
12.21704167,46.13837528,F
12.21876708,46.43812191,F
12.38057214,46.44728055,F
11.96626282,46.35125355,F
11.9871697,46.08869043,F
12.38684047,46.17265521,F
12.29077183,46.39170291,F
12.0142861,46.44728947,F
12.51601408,46.5887541,F
12.13849837,46.53665759,F
12.52005181,46.56695409,F
12.41577376,46.46029547,F
11.87275512,46.35826889,F
11.90990666,46.0178257,F
11.79959802,46.0177974,F
11.91485046,46.36046517,F
11.95622264,46.22054916,F
11.748633,46.04727464,F
12.0680953,46.28216156,F
12.02084611,46.04484151,E
12.1802729,46.09913641,E
11.95439152,46.48148087,F
12.45904559,46.480106,F
12.44296923,46.48468002,F
12.07941813,46.0624011,F
12.32348069,46.32910295,F
11.88143634,46.0393884,F
12.35529812,46.3973938,F
12.37484327,46.42936956,F
12.30135502,46.17299811,F
12.02447609,46.25343637,F
11.97753959,46.43470659,F
12.02628185,46.10324431,F
12.52757476,46.5822302,F
12.5859949,46.57068179,F
12.04245466,46.08338157,F
11.97526948,46.38119584,F
12.54967101,46.55776559,F
12.20479218,46.46014853,F
12.68327803,46.56583815,F
12.0970935,46.11086562,F
12.03441589,46.45152121,F
11.84358065,45.98878641,F
12.07315918,46.14199626,F
12.30371082,46.20376509,F
11.78655496,46.05658939,F
12.01330881,46.29879566,F
12.42311882,46.1293412,F
12.13606586,46.06772796,E
11.9309195,46.36814758,F
12.32782408,46.41704431,F
12.4712231,46.49967004,F
12.25031842,46.41810062,F
12.00492985,46.27198279,F
12.17264345,46.38639193,F
12.3,46.2666,F
11.95579071,45.7539904,E
12.21902869,45.78501021,E
11.91236715,45.80217304,E
11.79930684,45.82099181,E
12.33099505,45.7240999,E
12.00115938,45.78526897,E
12.36259492,45.96900509,E
12.28902247,45.68157107,E
12.32562804,45.59747105,E
12.25497457,45.63422021,E
11.88382755,45.83318302,E
11.92639656,45.6713595,E
11.88101881,45.6921393,E
11.89521161,45.8603445,E
12.6137971,45.71275461,E
12.58213662,45.72841045,E
12.36129567,45.78770133,E
12.14322163,45.97001173,E
12.42960265,45.87033061,E
12.34151373,45.94051353,E
12.29772652,45.88717298,E
12.41545245,45.94895396,E
12.00822039,45.83182956,E
11.83877907,45.82729401,E
12.03524524,45.82493568,E
12.12658368,45.9054339,E
12.11894993,45.95280564,E
12.46824407,45.83092189,E
11.86728087,45.78793779,E
12.33941755,46.00746944,E
12.48167791,45.88046047,E
12.16928942,45.79379271,E
12.39779903,45.93172971,E
12.55434462,45.78546694,E
12.10328328,45.67767069,E
11.86653396,45.72835905,E
12.53758696,45.82211552,E
12.35218627,45.84085592,E
11.97199708,45.80745333,E
12.31849257,45.74969489,E
12.61350058,45.8052467,E
12.09097425,45.94290515,E
12.23645377,45.56158644,E
12.43574158,45.64952077,E
11.92035358,45.83047344,E
12.04511131,45.77612579,E
12.08347971,45.6343557,E
12.10660135,45.86690701,E
12.61025463,45.77664033,E
12.20742259,45.82448857,E
12.49312816,45.7808856,E
12.42014379,45.77874437,E
12.42359612,45.93087785,E
11.85247417,45.82652202,E
12.1535354,45.67164128,E
11.9858198,45.86083922,E
12.17467924,45.90000744,E
12.46395801,45.71601581,E
12.20710968,45.71909082,E
12.53844639,45.85392083,E
11.88144288,45.85468919,E
12.20589471,45.75996116,E
12.2350928,45.60142391,E
12.1660218,45.64599842,E
12.20793062,45.92513984,E
11.95553095,45.63431959,E
12.23174589,45.99209099,E
11.91677129,45.72967365,E
12.37395321,45.63038435,E
12.4946761,45.70342899,E
12.37749251,45.68476004,E
12.35840806,45.92083905,E
12.25162708,45.91304227,E
12.3941508,45.79118761,E
12.28427107,45.84917801,E
12.33902208,45.89125168,E
11.8403389,45.77891765,E
12.38636097,45.97850128,E
11.95407027,45.91669813,E
12.13182515,45.87276915,E
12.29875466,45.65505223,E
12.25929856,45.7794287,E
12.25004471,45.85089827,E
12.23217934,45.97296664,E
12.08906536,45.74265934,E
12.24507364,45.6675457,E
11.99523685,45.90129788,E
12.37918712,45.83784071,E
12.01832113,45.68707301,E
12.03882696,45.8634641,E
12.26036446,45.71286824,E
12.29614378,45.98992454,E
12.11866145,45.77745214,E
12.4926002,45.67823917,E
12.16410528,45.59933512,E
12.6830159,45.79437439,E
12.09812525,45.35344114,E
12.04809236,45.33141166,E
12.07261888,45.38508648,E
12.88762303,45.59802295,E
12.08371372,45.13680407,E
12.63741526,45.6863088,E
12.27943819,45.22007077,E
12.78563953,45.82576393,E
12.03912026,45.19295736,E
12.84598543,45.75582222,E
12.07432841,45.42595888,E
12.67353295,45.57551562,E
12.03080558,45.41657925,E
12.51122447,45.64583019,E
12.90745002,45.79292789,E
12.04802305,45.38585799,E
12.84002601,45.83072227,E
12.29936983,45.55446676,E
12.15989187,45.54613274,E
12.45265571,45.61903318,E
12.12336744,45.43288104,E
12.10916956,45.49292054,E
12.56333817,45.62231014,E
12.07041016,45.55055402,E
12.52967597,45.66286319,E
12.03004479,45.45560048,E
12.83740983,45.77576572,E
12.7346179,45.81219066,E
12.3714279,45.58155434,E
12.09771298,45.52127265,E
12.56428253,45.62946343,E
12.99493968,45.76387362,E
12.03547005,45.50475249,E
12.10886652,45.57204179,E
12.16470092,45.49171461,E
12.00488007,45.40990815,E
12.88432685,45.81601799,E
12.71063722,45.69071804,E
12.33845214,45.43490484,E
12.00774615,45.38543454,E
11.78871302,45.35938697,E
11.95672802,45.16977788,E
11.86837713,45.34641419,E
11.8860307,45.13873545,E
11.71639502,45.27003806,E
11.93183887,45.21609585,E
12.04649593,45.27341307,E
11.88137227,45.18515279,E
11.68844419,45.24424772,E
11.66057999,45.10656219,E
11.77375044,45.28889131,E
11.78347605,45.10729174,E
11.96850373,45.53281751,E
11.94209027,45.26867717,E
11.99269059,45.29830159,E
11.91006573,45.44779555,E
11.90728136,45.50230715,E
11.7516502,45.49315894,E
11.93198749,45.57184005,E
11.81194645,45.54785594,E
11.99122715,45.22040959,E
11.62129294,45.1956694,E
11.7001609,45.62875727,E
11.86261057,45.26813687,E
11.46636731,45.18780161,E
11.91480701,45.31632022,E
11.45267984,45.12113955,E
11.69190168,45.40293414,E
11.66112122,45.2913041,E
11.78365405,45.64858355,E
12.10331958,45.26795503,E
11.87569415,45.2322392,E
12.06709506,45.23529705,E
11.83222499,45.52211798,E
11.65604994,45.22792066,E
11.75286392,45.63638349,E
11.82944868,45.6628177,E
11.72825465,45.30857934,E
11.7073364,45.5822821,E
11.7310615,45.5992761,E
11.71328468,45.15430503,E
11.96356973,45.34399238,E
11.84366036,45.4789126,E
11.94403157,45.58820049,E
11.63136512,45.29111089,E
11.86353019,45.3201723,E
11.49174779,45.10842207,E
12.00425748,45.55531756,E
11.51745765,45.21759002,E
11.52411812,45.19236677,E
11.44223809,45.16698886,E
11.75878722,45.44354385,E
11.75011493,45.23946775,E
11.46714863,45.23198272,E
11.7836376,45.33173579,E
11.95288558,45.41603363,E
11.61058506,45.22252696,E
11.87608719,45.40692987,E
11.78693849,45.25704645,E
11.54716049,45.12742532,E
11.78645309,45.54173454,E
11.99850921,45.60764299,E
12.03515504,45.29611168,E
11.95740084,45.31061473,E
11.58635702,45.19214526,E
12.0191135,45.25029105,E
11.93065542,45.36411624,E
11.79014771,45.19825709,E
11.65216534,45.38575243,E
11.78660146,45.4267064,E
11.74356216,45.40568166,E
11.53501181,45.22694636,E
11.9099252,45.54200455,E
11.8065543,45.59317253,E
11.853268,45.65068255,E
11.66922503,45.61349032,E
11.81834149,45.24501944,E
11.90617658,45.56364159,E
11.55649018,45.21462189,E
12.0077355,45.3461566,E
11.70956584,45.18616257,E
11.61974875,45.1133772,E
11.9849181,45.3719899,E
11.78098097,45.39451864,E
11.74225417,45.17773351,E
11.75641414,45.13492987,E
11.70863149,45.36679217,E
11.90358026,45.2454278,E
11.8252901,45.6471918,E
11.72466311,45.33602654,E
12.05139711,45.59161249,E
11.83325679,45.21060057,E
11.44355514,45.19085256,E
11.71371049,45.44789092,E
11.70803646,45.13395221,E
11.6237418,45.17632694,E
11.87882777,45.46062925,E
11.98306167,45.4436389,E
11.85934739,45.58349343,E
11.66718671,45.17219801,E
11.79716302,45.49498769,E
11.97277231,45.48964457,E
12.05644639,45.05465533,E
12.12108456,44.94521256,E
11.74136883,45.00936992,E
11.49137703,45.09431007,E
11.49996488,45.01516346,E
11.25302072,45.06037885,E
11.76454653,45.00062333,E
11.35600087,44.9916859,E
11.67653246,44.93534554,E
11.50858838,45.03390304,E
11.53728106,45.02570002,E
11.31040392,45.01768746,E
11.28626445,45.02669385,E
11.3694204,45.01308419,E
11.87058022,45.05007482,E
12.0774246,45.005632,E
11.69407504,45.04881045,E
11.88644751,44.98332247,E
11.43256055,44.9519754,E
11.60785403,44.9617601,E
11.69769786,44.99672352,E
11.64100037,45.03168685,E
11.48159726,44.9482981,E
11.91423793,45.02151244,E
11.45064279,45.06536475,E
11.8026365,44.97979308,E
11.59868789,45.08346989,E
12.18923031,45.06360111,E
11.66301877,45.10104177,E
11.19772995,45.06184838,E
11.57945086,44.91937113,E
12.03106078,44.98786848,E
11.98879519,45.13602119,E
11.61154196,44.99305255,E
11.75509475,44.96254896,E
11.81156731,45.019166,E
12.33457629,44.95253376,E
12.2461296,45.07588808,E
11.79007,45.07107288,E
11.42607427,44.98422166,E
11.58903837,45.02849154,E
11.86852699,45.13130764,E
11.54403684,44.93820004,E
12.20916834,45.0080457,E
11.46046156,45.03086142,E
11.88966857,45.07367115,E
11.69227409,45.01096153,E
11.64439455,45.0556132,E
11.96702351,44.99125704,E
13.36246488,45.87068299,E
13.09474064,46.3736167,E
12.79457813,46.41666451,F
13.36493966,45.76643933,E
13.02486016,46.47288214,F
13.1559816,46.2418532,E
13.30511815,46.18881181,E
13.30170021,45.8874056,E
13.1066967,46.0161983,E
13.0553148,45.94329723,E
13.24990756,45.93099725,E
13.10601048,46.315382,E
13.33039931,46.0130863,E
12.9446488,45.92744556,E
13.16004808,46.01983457,E
13.18810617,45.80227999,E
13.1861074,46.17384978,E
13.18486007,45.90844801,E
13.04045787,46.36768379,E
12.98772245,46.52713434,F
13.33441517,45.82326739,E
13.40249962,45.92451986,E
13.31048694,46.40822245,F
13.43202825,46.09357444,E
12.97693057,45.96181162,E
13.13796575,46.16600585,E
12.86791668,46.51358001,F
13.4416842,45.9968218,E
13.01868635,46.09680741,E
12.93863788,46.08769436,E
13.31540594,46.44804944,F
13.62206703,46.17516991,F
12.87934307,46.41030448,F
13.34411062,46.15244221,E
13.08393536,46.11325942,E
13.40948596,45.79066418,E
12.98114309,46.06005178,E
12.77691062,46.58517936,F
12.57845506,46.42381739,F
12.67180848,46.39363187,F
13.1397359,46.27700513,E
13.23507614,45.8965683,E
13.5933851,46.15641912,E
12.99529474,45.77595742,E
12.93416713,46.42340881,F
13.14084214,45.95760766,E
13.12981973,45.68825007,E
13.07310636,46.53899194,F
13.26040118,46.2646838,F
13.17659877,46.22962657,E
13.07553655,46.18536637,E
13.44002065,46.50676576,F
13.38479712,45.98999113,E
13.16762312,45.76717763,E
13.13039277,46.09820704,E
13.047841,46.05112492,E
13.19492346,46.40991503,F
13.38114127,46.09167091,E
13.18037225,46.25672653,F
13.172092,45.94489201,E
13.12372436,46.11968491,E
13.127795,45.8174304,E
13.2653077,46.20033621,E
13.08076343,46.25421306,E
12.86519153,46.48425676,F
13.18811705,46.12418413,E
13.07946068,45.80437445,E
13.30986713,45.90475787,E
13.01543349,46.52895043,F
13.19079537,46.04924747,E
13.11669413,46.5303216,F
13.28121731,45.97819483,E
13.09849237,45.83722792,E
13.30383638,46.50664097,F
13.21546521,45.85923431,E
13.2984561,46.11810466,E
13.19656731,45.98408187,E
13.29942757,46.03124656,E
12.79765758,46.52015181,F
13.07870988,45.78971199,E
13.39425309,46.05896873,E
12.86798438,46.39518497,F
13.47948784,46.04592821,E
13.4842703,46.17324022,E
12.97822739,46.1771286,E
12.92222794,46.52562321,F
12.87001247,46.43469374,F
13.32478658,46.08524186,E
13.30575122,46.37347365,F
13.2200989,46.39323412,F
12.85406953,46.54959532,F
13.03098045,46.12595201,E
12.99607394,45.80581421,E
13.39969411,45.83697676,E
13.01132516,46.16097487,E
13.20699084,45.83302124,E
13.40396207,45.98091614,E
13.52451558,46.12166606,E
13.48542522,46.12758925,E
13.28860792,45.93307138,E
13.37020873,45.89570974,E
13.05693569,46.08820128,E
12.70812853,46.46663779,F
13.53369569,46.15970716,E
12.97606963,46.0134924,E
12.82351225,46.40335997,F
13.57794183,46.12693729,F
12.98993413,46.51228013,F
13.34525708,46.25300548,F
13.11591406,45.92966569,E
13.2219988,46.21555718,E
13.57331932,46.50611417,F
13.21480412,46.10113315,E
13.34633364,45.80060701,E
13.01488425,46.40578211,F
13.43248143,46.13020551,E
13.27460478,45.82348256,E
13.07538131,46.28235573,E
13.04237979,46.53343245,F
13.15702145,46.1909768,E
13.21252411,46.1622232,E
13.34749236,45.94148508,E
13.23483835,46.06255516,E
12.98815313,45.88673763,E
13.13901777,46.33369092,E
12.99356605,46.38960903,F
12.92401346,46.41546059,F
13.39372817,45.81660921,E
13.34787914,45.89153902,E
13.02642844,46.4609536,F
12.96819898,46.22399223,E
13.51459288,45.94210858,E
13.473645,45.96065793,E
13.54022608,45.84451526,E
13.47925922,46.03170197,E
13.51793613,45.90713241,E
13.48097696,45.86652567,E
13.62212511,45.94149817,E
13.50376194,45.88888504,E
13.38646638,45.67546729,E
13.46110441,45.91670852,E
13.42393366,45.91670305,E
13.53264669,45.8092332,E
13.4952863,45.93022135,E
13.54789689,45.9384312,E
13.43903628,45.89048678,E
13.50071104,45.82600297,E
13.48520992,45.87646345,E
13.44340001,45.80955159,E
13.58532999,45.98220053,E
13.52672146,45.93269205,E
13.46066353,45.84594738,E
13.57096878,45.90174446,E
13.50027729,45.80550919,E
13.44481913,45.82088729,E
13.43813261,45.85978499,E
13.65969344,45.75423105,E
13.80115596,45.71887272,F
13.76729852,45.60439421,E
13.85675254,45.60794211,E
13.7495744,45.73657771,E
13.7681366,45.6494354,E
9.52061417,44.94680696,E
9.96455314,44.89633345,E
9.95361533,44.98756521,E
9.60537884,44.77616157,E
9.3866028,44.76640748,E
9.44685905,45.01803598,E
9.85223652,44.96546213,E
9.59382034,45.08773797,E
9.31032396,44.90967943,E
9.87192947,45.04960632,E
9.78844912,44.91504872,E
9.86760437,44.85119746,E
9.43404574,45.058522,E
9.98802767,45.09665508,E
9.35096916,44.67749339,F
9.41282471,44.74342184,F
9.37972249,44.7124657,E
9.93102887,44.99676617,E
9.57071362,44.71333632,E
9.4980816,44.64566827,F
9.90753067,44.92865482,E
9.54713497,44.95930024,E
9.61405155,45.00440954,E
9.56911828,45.01213126,E
9.73032984,44.83228479,E
9.82645377,44.82253469,E
9.93326726,45.08985171,E
9.70325197,44.72166972,F
9.32712464,44.90527366,E
9.33211607,44.6224158,E
9.3836234,44.87549564,F
9.6926326,45.05193461,E
9.40478819,44.94837468,E
9.49436594,44.92540331,E
9.68530999,44.95486441,E
9.64285028,44.86789793,E
9.78615007,44.99963969,E
9.597564,44.91070815,E
9.55041345,45.05704553,E
9.73755104,44.95411196,E
9.9513817,45.02132785,E
9.49148647,45.06041673,E
9.54283789,44.86103734,E
9.8295902,44.79992889,E
9.66979001,44.91152219,E
9.99741768,45.02582296,E
9.28770811,44.66561656,F
9.40263763,45.00223085,E
9.70052425,44.44581523,F
9.73199489,44.63281298,F
9.63131421,44.50349971,E
9.98940249,44.50952856,F
9.79435653,44.71900964,F
9.76766726,44.48803032,E
10.04132309,44.98132896,E
10.12214913,44.60066532,E
10.21579629,44.75280057,E
10.37564974,44.92879525,E
9.66242528,44.49596295,F
10.08868709,44.47620016,F
10.24072079,44.69552364,E
10.0614143,44.86708803,E
10.17341646,44.8824621,E
10.17537802,44.85642698,E
10.09872874,44.68925506,E
10.26642403,44.61445195,E
10.301662,44.64403405,E
10.13996119,44.75681741,E
10.43590236,44.92278554,E
10.12320469,44.41237474,F
10.42246193,44.69357882,E
10.31775249,44.58365252,F
10.17719303,44.8102618,E
10.19240365,44.43535314,F
10.32834985,44.80107394,E
9.92683827,44.73332758,E
10.21812063,45.00811844,E
10.2282385,44.71552513,E
9.97809444,44.81568328,E
10.22690616,44.91915259,E
9.97940192,44.61511003,E
10.12232256,44.92689728,E
10.4483477,44.84647613,E
10.08763674,44.61000551,F
10.19893974,44.52085941,F
9.62448869,44.48491075,F
10.35507653,44.89060669,E
10.38163949,44.63974916,E
9.88488216,44.5682637,F
10.01428207,44.68707407,E
9.84568279,44.66291223,E
10.60205897,44.61962564,E
10.67290388,44.76142985,E
10.59879329,44.49525048,E
10.47336979,44.66326108,E
10.55344135,44.90453732,E
10.51601194,44.90153576,E
10.59438134,44.76292885,E
10.75917028,44.84131327,E
10.53111576,44.78138282,E
10.51954928,44.45468453,E
10.73926724,44.58987354,E
10.50046464,44.51163601,E
10.73064321,44.50955318,E
10.56368003,44.81160229,E
10.4032633,44.4374874,F
10.52673362,44.69485856,E
10.40841827,44.59250139,E
10.78121506,44.7713424,E
10.80950419,44.87159776,E
10.47375082,44.80622594,E
10.62949227,44.90496117,E
10.65403902,44.92239814,E
10.68587518,44.9600928,E
10.44658013,44.70013955,E
10.73188909,44.84512566,E
10.54151678,44.84080694,E
10.47269433,44.63577225,E
10.80428415,44.91859155,E
10.63007973,44.69735289,E
10.80290118,44.80931994,E
10.85634928,44.88720187,E
10.78325846,44.65330024,E
10.78465766,44.73269779,E
10.42090246,44.6264989,E
10.45143035,44.76059788,E
10.6882162,44.59938975,E
10.55894757,44.37638071,F
10.33924241,44.48404763,F
10.54644152,44.60091521,E
10.62040753,44.54828799,E
10.4671925,44.36521328,F
10.99981167,44.72644995,E
11.04278703,44.72737543,E
10.84125789,44.69044118,E
11.13827895,44.78790421,E
10.88526276,44.78247939,E
11.05298979,44.59636639,E
10.93964894,44.54913164,E
10.94303246,44.50346628,E
11.02990462,44.83770031,E
10.98281203,44.91223653,E
10.79514031,44.20740301,F
11.2957332,44.83221342,E
10.81142031,44.53908792,E
10.64739757,44.17951733,F
10.84018896,44.57598268,E
10.57313174,44.295372,F
10.95727133,44.42798092,E
10.73062306,44.30830825,F
10.86744783,44.52512137,E
10.96628727,44.45611609,E
11.07147687,44.84894472,E
11.06607716,44.88707754,E
10.92615487,44.64600008,E
10.72073466,44.24895605,F
10.62532596,44.3594493,F
10.94036858,44.2674702,F
11.0431178,44.67778226,E
10.90134261,44.89356712,E
10.64775313,44.32072428,F
10.83398646,44.33947055,F
10.61697591,44.20702795,F
10.72311171,44.34435962,F
10.68952425,44.43599034,E
